soc_id,sub_case,year,var_id,code,comment,references,source_coded_data,admin_comment
B23,,,AnnualNetPrimaryProductionVariance,2.647064663,,,,
B230,,,AnnualNetPrimaryProductionVariance,0.160700842,,,,
B231,,,AnnualNetPrimaryProductionVariance,0.111460348,,,,
B232,,,AnnualNetPrimaryProductionVariance,1.00839939,,,,
B233,,,AnnualNetPrimaryProductionVariance,0.052879174,,,,
B234,,,AnnualNetPrimaryProductionVariance,1.192893724,,,,
B24,,,AnnualNetPrimaryProductionVariance,3.568472893,,,,
B240,,,AnnualNetPrimaryProductionVariance,0.205939027,,,,
B241,,,AnnualNetPrimaryProductionVariance,0.281177022,,,,
B242,,,AnnualNetPrimaryProductionVariance,0.111367693,,,,
B243,,,AnnualNetPrimaryProductionVariance,0.321420427,,,,
B244,,,AnnualNetPrimaryProductionVariance,0.400150381,,,,
B245,,,AnnualNetPrimaryProductionVariance,0.19198939,,,,
B246,,,AnnualNetPrimaryProductionVariance,0.322012236,,,,
B248,,,AnnualNetPrimaryProductionVariance,0.381590552,,,,
B249,,,AnnualNetPrimaryProductionVariance,0.465728252,,,,
B25,,,AnnualNetPrimaryProductionVariance,1.970922698,,,,
B250,,,AnnualNetPrimaryProductionVariance,1.545505765,,,,
B252,,,AnnualNetPrimaryProductionVariance,0.337330303,,,,
B253,,,AnnualNetPrimaryProductionVariance,0.484107983,,,,
B254,,,AnnualNetPrimaryProductionVariance,1.120460221,,,,
B255,,,AnnualNetPrimaryProductionVariance,0.435601986,,,,
B256,,,AnnualNetPrimaryProductionVariance,0.478141815,,,,
B257,,,AnnualNetPrimaryProductionVariance,1.283851755,,,,
B258,,,AnnualNetPrimaryProductionVariance,1.501646363,,,,
B259,,,AnnualNetPrimaryProductionVariance,1.754178158,,,,
B26,,,AnnualNetPrimaryProductionVariance,0.523728005,,,,
B260,,,AnnualNetPrimaryProductionVariance,1.391186704,,,,
B268,,,AnnualNetPrimaryProductionVariance,2.56676304,,,,
B269,,,AnnualNetPrimaryProductionVariance,5.510372854,,,,
B27,,,AnnualNetPrimaryProductionVariance,0.185064311,,,,
B270,,,AnnualNetPrimaryProductionVariance,3.994809032,,,,
B271,,,AnnualNetPrimaryProductionVariance,3.244237625,,,,
B272,,,AnnualNetPrimaryProductionVariance,5.437649728,,,,
B273,,,AnnualNetPrimaryProductionVariance,4.133207977,,,,
B274,,,AnnualNetPrimaryProductionVariance,5.437101048,,,,
B275,,,AnnualNetPrimaryProductionVariance,4.931369251,,,,
B276,,,AnnualNetPrimaryProductionVariance,1.926240214,,,,
B277,,,AnnualNetPrimaryProductionVariance,4.552285408,,,,
B278,,,AnnualNetPrimaryProductionVariance,5.419907027,,,,
B279,,,AnnualNetPrimaryProductionVariance,3.371209293,,,,
B28,,,AnnualNetPrimaryProductionVariance,0.580214982,,,,
B280,,,AnnualNetPrimaryProductionVariance,5.000210231,,,,
B281,,,AnnualNetPrimaryProductionVariance,5.744592722,,,,
B282,,,AnnualNetPrimaryProductionVariance,4.235958668,,,,
B283,,,AnnualNetPrimaryProductionVariance,0.77358512,,,,
B284,,,AnnualNetPrimaryProductionVariance,5.595471276,,,,
B285,,,AnnualNetPrimaryProductionVariance,3.756869408,,,,
B286,,,AnnualNetPrimaryProductionVariance,5.856735937,,,,
B287,,,AnnualNetPrimaryProductionVariance,0.773674837,,,,
B288,,,AnnualNetPrimaryProductionVariance,4.352154037,,,,
B289,,,AnnualNetPrimaryProductionVariance,1.803162189,,,,
B290,,,AnnualNetPrimaryProductionVariance,2.833979996,,,,
B291,,,AnnualNetPrimaryProductionVariance,1.722222567,,,,
B292,,,AnnualNetPrimaryProductionVariance,2.261717826,,,,
B293,,,AnnualNetPrimaryProductionVariance,2.224124801,,,,
B294,,,AnnualNetPrimaryProductionVariance,1.542936929,,,,
B295,,,AnnualNetPrimaryProductionVariance,0.348607817,,,,
B296,,,AnnualNetPrimaryProductionVariance,0.500344968,,,,
B297,,,AnnualNetPrimaryProductionVariance,0.114484576,,,,
B298,,,AnnualNetPrimaryProductionVariance,0.991595692,,,,
B299,,,AnnualNetPrimaryProductionVariance,0.613587367,,,,
B3,,,AnnualNetPrimaryProductionVariance,0.808488714,,,,
B315,,,AnnualNetPrimaryProductionVariance,0.20258308,,,,
B316,,,AnnualNetPrimaryProductionVariance,0.407495771,,,,
B317,,,AnnualNetPrimaryProductionVariance,0.459088149,,,,
B318,,,AnnualNetPrimaryProductionVariance,0.330707091,,,,
B319,,,AnnualNetPrimaryProductionVariance,1.863995448,,,,
B320,,,AnnualNetPrimaryProductionVariance,3.049034738,,,,
B321,,,AnnualNetPrimaryProductionVariance,1.337338337,,,,
B322,,,AnnualNetPrimaryProductionVariance,1.980590051,,,,
B323,,,AnnualNetPrimaryProductionVariance,0.69416414,,,,
B324,,,AnnualNetPrimaryProductionVariance,1.561967981,,,,
B325,,,AnnualNetPrimaryProductionVariance,2.240824223,,,,
B326,,,AnnualNetPrimaryProductionVariance,3.185874267,,,,
B327,,,AnnualNetPrimaryProductionVariance,2.971918205,,,,
B328,,,AnnualNetPrimaryProductionVariance,2.281337528,,,,
B329,,,AnnualNetPrimaryProductionVariance,3.91932929,,,,
B330,,,AnnualNetPrimaryProductionVariance,1.689954461,,,,
B331,,,AnnualNetPrimaryProductionVariance,2.971918205,,,,
B332,,,AnnualNetPrimaryProductionVariance,3.789982789,,,,
B333,,,AnnualNetPrimaryProductionVariance,1.101702688,,,,
B334,,,AnnualNetPrimaryProductionVariance,3.396029372,,,,
B335,,,AnnualNetPrimaryProductionVariance,2.843947679,,,,
B336,,,AnnualNetPrimaryProductionVariance,0.869292865,,,,
B337,,,AnnualNetPrimaryProductionVariance,5.660222356,,,,
B338,,,AnnualNetPrimaryProductionVariance,1.721860764,,,,
B339,,,AnnualNetPrimaryProductionVariance,2.005224191,,,,
B340,,,AnnualNetPrimaryProductionVariance,3.867874241,,,,
B341,,,AnnualNetPrimaryProductionVariance,2.843947679,,,,
B342,,,AnnualNetPrimaryProductionVariance,1.075383125,,,,
B343,,,AnnualNetPrimaryProductionVariance,2.721672975,,,,
B344,,,AnnualNetPrimaryProductionVariance,2.670459294,,,,
B345,,,AnnualNetPrimaryProductionVariance,1.974036275,,,,
B346,,,AnnualNetPrimaryProductionVariance,4.251770875,,,,
B347,,,AnnualNetPrimaryProductionVariance,0.615618078,,,,
B348,,,AnnualNetPrimaryProductionVariance,2.190212116,,,,
B349,,,AnnualNetPrimaryProductionVariance,3.564124007,,,,
B35,,,AnnualNetPrimaryProductionVariance,0.35178121,,,,
B350,,,AnnualNetPrimaryProductionVariance,1.926196036,,,,
B351,,,AnnualNetPrimaryProductionVariance,2.043769072,,,,
B352,,,AnnualNetPrimaryProductionVariance,0.468998461,,,,
B353,,,AnnualNetPrimaryProductionVariance,0.747231009,,,,
B354,,,AnnualNetPrimaryProductionVariance,1.663809318,,,,
B355,,,AnnualNetPrimaryProductionVariance,2.215447649,,,,
B356,,,AnnualNetPrimaryProductionVariance,1.081362782,,,,
B357,,,AnnualNetPrimaryProductionVariance,1.720717119,,,,
B358,,,AnnualNetPrimaryProductionVariance,1.24781407,,,,
B359,,,AnnualNetPrimaryProductionVariance,2.00898141,,,,
B36,,,AnnualNetPrimaryProductionVariance,1.185560123,,,,
B360,,,AnnualNetPrimaryProductionVariance,2.246382763,,,,
B361,,,AnnualNetPrimaryProductionVariance,0.489730365,,,,
B362,,,AnnualNetPrimaryProductionVariance,2.613612935,,,,
B363,,,AnnualNetPrimaryProductionVariance,0.624267309,,,,
B364,,,AnnualNetPrimaryProductionVariance,1.560954998,,,,
B365,,,AnnualNetPrimaryProductionVariance,0.676102714,,,,
B369,,,AnnualNetPrimaryProductionVariance,1.250094061,,,,
B37,,,AnnualNetPrimaryProductionVariance,2.251960433,,,,
B370,,,AnnualNetPrimaryProductionVariance,1.250098081,,,,
B371,,,AnnualNetPrimaryProductionVariance,0.504319878,,,,
B372,,,AnnualNetPrimaryProductionVariance,0.234779711,,,,
B373,,,AnnualNetPrimaryProductionVariance,0.47013666,,,,
B374,,,AnnualNetPrimaryProductionVariance,0.349793819,,,,
B375,,,AnnualNetPrimaryProductionVariance,0.786314051,,,,
B377,,,AnnualNetPrimaryProductionVariance,0.363271957,,,,
B378,,,AnnualNetPrimaryProductionVariance,0.198169392,,,,
B379,,,AnnualNetPrimaryProductionVariance,0.251036235,,,,
B38,,,AnnualNetPrimaryProductionVariance,0.212118332,,,,
B380,,,AnnualNetPrimaryProductionVariance,0.664112385,,,,
B381,,,AnnualNetPrimaryProductionVariance,0.226291739,,,,
B382,,,AnnualNetPrimaryProductionVariance,0.120296791,,,,
B383,,,AnnualNetPrimaryProductionVariance,0.07164886,,,,
B384,,,AnnualNetPrimaryProductionVariance,0.034853453,,,,
B385,,,AnnualNetPrimaryProductionVariance,0.062571118,,,,
B386,,,AnnualNetPrimaryProductionVariance,0.012711417,,,,
B387,,,AnnualNetPrimaryProductionVariance,0.02233467,,,,
B388,,,AnnualNetPrimaryProductionVariance,0.011666355,,,,
B389,,,AnnualNetPrimaryProductionVariance,0.065037488,,,,
B39,,,AnnualNetPrimaryProductionVariance,0.222067868,,,,
B390,,,AnnualNetPrimaryProductionVariance,0.014375227,,,,
B4,,,AnnualNetPrimaryProductionVariance,0.892788348,,,,
B40,,,AnnualNetPrimaryProductionVariance,0.904831379,,,,
B41,,,AnnualNetPrimaryProductionVariance,0.832822031,,,,
B42,,,AnnualNetPrimaryProductionVariance,0.351662573,,,,
B43,,,AnnualNetPrimaryProductionVariance,3.002429474,,,,
B44,,,AnnualNetPrimaryProductionVariance,2.838220532,,,,
B45,,,AnnualNetPrimaryProductionVariance,2.358150001,,,,
B46,,,AnnualNetPrimaryProductionVariance,0.410763534,,,,
B47,,,AnnualNetPrimaryProductionVariance,0.901204614,,,,
B48,,,AnnualNetPrimaryProductionVariance,0.30436339,,,,
B49,,,AnnualNetPrimaryProductionVariance,0.369010238,,,,
B5,,,AnnualNetPrimaryProductionVariance,1.165026054,,,,
B50,,,AnnualNetPrimaryProductionVariance,1.482580726,,,,
B51,,,AnnualNetPrimaryProductionVariance,0.087218698,,,,
B52,,,AnnualNetPrimaryProductionVariance,3.050322581,,,,
B53,,,AnnualNetPrimaryProductionVariance,0.344630481,,,,
B54,,,AnnualNetPrimaryProductionVariance,0.7751481,,,,
B55,,,AnnualNetPrimaryProductionVariance,0.561766611,,,,
B6,,,AnnualNetPrimaryProductionVariance,1.137532368,,,,
B60,,,AnnualNetPrimaryProductionVariance,1.460802648,,,,
B61,,,AnnualNetPrimaryProductionVariance,1.792244362,,,,
B62,,,AnnualNetPrimaryProductionVariance,1.359010364,,,,
B63,,,AnnualNetPrimaryProductionVariance,1.241013598,,,,
B64,,,AnnualNetPrimaryProductionVariance,1.488057038,,,,
B65,,,AnnualNetPrimaryProductionVariance,1.718464151,,,,
B66,,,AnnualNetPrimaryProductionVariance,0.606177925,,,,
B67,,,AnnualNetPrimaryProductionVariance,1.132133638,,,,
B68,,,AnnualNetPrimaryProductionVariance,0.219459304,,,,
B69,,,AnnualNetPrimaryProductionVariance,0.380038347,,,,
B7,,,AnnualNetPrimaryProductionVariance,0.496980568,,,,
B70,,,AnnualNetPrimaryProductionVariance,0.335765811,,,,
B71,,,AnnualNetPrimaryProductionVariance,0.747784447,,,,
B72,,,AnnualNetPrimaryProductionVariance,0.411794602,,,,
B73,,,AnnualNetPrimaryProductionVariance,0.258180429,,,,
B74,,,AnnualNetPrimaryProductionVariance,0.313424518,,,,
B75,,,AnnualNetPrimaryProductionVariance,0.270103068,,,,
B76,,,AnnualNetPrimaryProductionVariance,0.193392189,,,,
B77,,,AnnualNetPrimaryProductionVariance,0.046961295,,,,
B78,,,AnnualNetPrimaryProductionVariance,1.388171299,,,,
B79,,,AnnualNetPrimaryProductionVariance,0.022102336,,,,
B8,,,AnnualNetPrimaryProductionVariance,1.489325429,,,,
B82,,,AnnualNetPrimaryProductionVariance,0.499598828,,,,
B83,,,AnnualNetPrimaryProductionVariance,0.54113651,,,,
B84,,,AnnualNetPrimaryProductionVariance,0.476253015,,,,
B85,,,AnnualNetPrimaryProductionVariance,0.432483663,,,,
B86,,,AnnualNetPrimaryProductionVariance,0.437583542,,,,
B87,,,AnnualNetPrimaryProductionVariance,0.476253015,,,,
B88,,,AnnualNetPrimaryProductionVariance,0.608600436,,,,
B89,,,AnnualNetPrimaryProductionVariance,0.25991777,,,,
B9,,,AnnualNetPrimaryProductionVariance,1.026012254,,,,
B90,,,AnnualNetPrimaryProductionVariance,0.804856765,,,,
B91,,,AnnualNetPrimaryProductionVariance,0.82424946,,,,
B92,,,AnnualNetPrimaryProductionVariance,0.412746023,,,,
B93,,,AnnualNetPrimaryProductionVariance,0.3224332,,,,
B94,,,AnnualNetPrimaryProductionVariance,0.592327432,,,,
B95,,,AnnualNetPrimaryProductionVariance,0.420741984,,,,
B96,,,AnnualNetPrimaryProductionVariance,0.498602106,,,,
B97,,,AnnualNetPrimaryProductionVariance,0.218474281,,,,
B98,,,AnnualNetPrimaryProductionVariance,0.237857199,,,,
B99,,,AnnualNetPrimaryProductionVariance,0.971158117,,,,
B1,,,MonthlyMeanNetPrimaryProduction,3.762042984,,,,
B10,,,MonthlyMeanNetPrimaryProduction,2.800768617,,,,
B100,,,MonthlyMeanNetPrimaryProduction,0.802287029,,,,
B101,,,MonthlyMeanNetPrimaryProduction,0.310029644,,,,
B102,,,MonthlyMeanNetPrimaryProduction,1.439424819,,,,
B103,,,MonthlyMeanNetPrimaryProduction,1.249496427,,,,
B104,,,MonthlyMeanNetPrimaryProduction,0.397186882,,,,
B105,,,MonthlyMeanNetPrimaryProduction,4.782596344,,,,
B106,,,MonthlyMeanNetPrimaryProduction,0.041409338,,,,
B107,,,MonthlyMeanNetPrimaryProduction,4.424555336,,,,
B108,,,MonthlyMeanNetPrimaryProduction,0.187913785,,,,
B109,,,MonthlyMeanNetPrimaryProduction,0.100636117,,,,
B11,,,MonthlyMeanNetPrimaryProduction,2.722091156,,,,
B110,,,MonthlyMeanNetPrimaryProduction,4.521984879,,,,
B111,,,MonthlyMeanNetPrimaryProduction,-0.02145504,,,,
B112,,,MonthlyMeanNetPrimaryProduction,0.031713192,,,,
B113,,,MonthlyMeanNetPrimaryProduction,0.044880188,,,,
B114,,,MonthlyMeanNetPrimaryProduction,3.137727781,,,,
B115,,,MonthlyMeanNetPrimaryProduction,3.41753335,,,,
B116,,,MonthlyMeanNetPrimaryProduction,0.012672925,,,,
B117,,,MonthlyMeanNetPrimaryProduction,0.134566453,,,,
B118,,,MonthlyMeanNetPrimaryProduction,0.100271739,,,,
B119,,,MonthlyMeanNetPrimaryProduction,4.047208498,,,,
B12,,,MonthlyMeanNetPrimaryProduction,3.521992879,,,,
B120,,,MonthlyMeanNetPrimaryProduction,0.219484931,,,,
B121,,,MonthlyMeanNetPrimaryProduction,0.054625741,,,,
B122,,,MonthlyMeanNetPrimaryProduction,0.059832016,,,,
B123,,,MonthlyMeanNetPrimaryProduction,0.207423419,,,,
B124,,,MonthlyMeanNetPrimaryProduction,0.196677372,,,,
B125,,,MonthlyMeanNetPrimaryProduction,0.341501976,,,,
B126,,,MonthlyMeanNetPrimaryProduction,0.18395504,,,,
B127,,,MonthlyMeanNetPrimaryProduction,0.373165761,,,,
B128,,,MonthlyMeanNetPrimaryProduction,0.34729496,,,,
B129,,,MonthlyMeanNetPrimaryProduction,0.952044219,,,,
B13,,,MonthlyMeanNetPrimaryProduction,3.521992879,,,,
B130,,,MonthlyMeanNetPrimaryProduction,0.816724308,,,,
B131,,,MonthlyMeanNetPrimaryProduction,1.167042367,,,,
B132,,,MonthlyMeanNetPrimaryProduction,2.707787796,,,,
B133,,,MonthlyMeanNetPrimaryProduction,1.036104249,,,,
B134,,,MonthlyMeanNetPrimaryProduction,2.794596097,,,,
B135,,,MonthlyMeanNetPrimaryProduction,3.654434289,,,,
B136,,,MonthlyMeanNetPrimaryProduction,2.566205534,,,,
B137,,,MonthlyMeanNetPrimaryProduction,3.639815958,,,,
B14,,,MonthlyMeanNetPrimaryProduction,2.199944417,,,,
B143,,,MonthlyMeanNetPrimaryProduction,0.253236166,,,,
B144,,,MonthlyMeanNetPrimaryProduction,0.253693182,,,,
B145,,,MonthlyMeanNetPrimaryProduction,0.941637331,,,,
B146,,,MonthlyMeanNetPrimaryProduction,0.160560771,,,,
B147,,,MonthlyMeanNetPrimaryProduction,0.720238389,,,,
B148,,,MonthlyMeanNetPrimaryProduction,0.605056174,,,,
B149,,,MonthlyMeanNetPrimaryProduction,0.128872283,,,,
B15,,,MonthlyMeanNetPrimaryProduction,1.071754994,,,,
B150,,,MonthlyMeanNetPrimaryProduction,1.220272491,,,,
B151,,,MonthlyMeanNetPrimaryProduction,1.381334112,,,,
B152,,,MonthlyMeanNetPrimaryProduction,0.6078125,,,,
B153,,,MonthlyMeanNetPrimaryProduction,1.421494147,,,,
B154,,,MonthlyMeanNetPrimaryProduction,1.087530879,,,,
B155,,,MonthlyMeanNetPrimaryProduction,0.906975514,,,,
B156,,,MonthlyMeanNetPrimaryProduction,1.199342674,,,,
B157,,,MonthlyMeanNetPrimaryProduction,0.116742836,,,,
B158,,,MonthlyMeanNetPrimaryProduction,1.69943097,,,,
B159,,,MonthlyMeanNetPrimaryProduction,1.69943097,,,,
B16,,,MonthlyMeanNetPrimaryProduction,2.508331275,,,,
B160,,,MonthlyMeanNetPrimaryProduction,1.547928202,,,,
B161,,,MonthlyMeanNetPrimaryProduction,1.478964921,,,,
B162,,,MonthlyMeanNetPrimaryProduction,2.132104104,,,,
B163,,,MonthlyMeanNetPrimaryProduction,1.659925058,,,,
B164,,,MonthlyMeanNetPrimaryProduction,2.214426877,,,,
B165,,,MonthlyMeanNetPrimaryProduction,2.227877964,,,,
B166,,,MonthlyMeanNetPrimaryProduction,2.997399951,,,,
B167,,,MonthlyMeanNetPrimaryProduction,2.135636997,,,,
B168,,,MonthlyMeanNetPrimaryProduction,2.567101038,,,,
B169,,,MonthlyMeanNetPrimaryProduction,3.530825408,,,,
B17,,,MonthlyMeanNetPrimaryProduction,1.387055336,,,,
B170,,,MonthlyMeanNetPrimaryProduction,1.513451087,,,,
B171,,,MonthlyMeanNetPrimaryProduction,2.124674628,,,,
B172,,,MonthlyMeanNetPrimaryProduction,2.227877964,,,,
B173,,,MonthlyMeanNetPrimaryProduction,2.465376835,,,,
B174,,,MonthlyMeanNetPrimaryProduction,1.295694979,,,,
B175,,,MonthlyMeanNetPrimaryProduction,1.636688993,,,,
